Player ID,Team Name,League,Player Name,Position,Overall Rating,Height,Weight,Age,Stronger Foot,Maximum Level,Condition,Offensive Awareness,Ball Control,Dribbling,Tight Possession,Low Pass,Lofted Pass,Finishing,Heading,Set Piece Taking,Curl,Defensive Awareness,Tackling,Aggression,Defensive Engagement,GK Awareness,GK Catching,GK Parrying,GK Reflexes,GK Reach,Speed,Acceleration,Kicking Power,Jumping,Physical Contact,Balance,Stamina,Weak Foot Usage,Weak Foot Accuracy,Form,Injury Resistance,Playstyle,Skills,Possible Positions,pack,s_Acrobatic Clear,s_Acrobatic Finishing,s_Aerial Superiority,s_Blocker,s_Captaincy,s_Chip Shot Control,s_Chop Turn,s_Cut Behind &; Turn,s_Dipping Shot,s_Double Touch,s_Fighting Spirit,s_First-time Shot,s_Flip Flap,s_GK High Punt,s_GK Long Throw,s_GK Low Punt,s_GK Penalty Saver,s_Gamesmanship,s_Heading,s_Heel Trick,s_Interception,s_Knuckle Shot,s_Long Range Shooting,s_Long-Range Curler,s_Low Lofted Pass,s_Man Marking,s_Marseille Turn,s_No Look Pass,s_One-touch Pass,s_Outside Curler,s_Penalty Specialist,s_Pinpoint Crossing,s_Rabona,s_Rising Shot,s_Scissors Feint,s_Scotch Move,s_Sliding Tackle,s_Sole Control,s_Sombrero,s_Super-sub,s_Through Passing,s_Track Back,s_Weighted Pass,f_Weak Foot Usage,f_Weak Foot Accuracy,Height_s,Height_s2,Same Foot as Side,Rating,or_AMF,or_raw_AMF,or_CB,or_raw_CB,or_CF,or_raw_CF,or_CMF,or_raw_CMF,or_DMF,or_raw_DMF,or_GK,or_raw_GK,or_LB,or_raw_LB,or_LMF,or_raw_LMF,or_LWF,or_raw_LWF,or_RB,or_raw_RB,or_RMF,or_raw_RMF,or_RWF,or_raw_RWF,or_SS,or_raw_SS,max_ovr_rating,max_position,near_max_position,p_Goal Poacher,p_Fox in the Box,p_Deep-Lying Forward,p_Creative Playmaker,p_Prolific Winger,p_Build Up,p_Anchor Man,p_Orchestrator,p_Defensive Goalkeeper,p_Box-to-Box,p_Offensive Goalkeeper,p_Roaming Flank,p_Full-back Finisher,p_The Destroyer,p_Extra Frontman,p_Dummy Runner,p_Hole Player,p_Offensive Full-back,p_Cross Specialist,p_Classic No. 10,p_Defensive Full-back,p_Target Man,pos_CF,pos_SS,pos_LWF,pos_CB,pos_AMF,pos_DMF,pos_GK,pos_CMF,pos_RB,pos_RMF,pos_LMF,pos_RWF,pos_LB,pred_Acrobatic Clear,skill_addition_score_Acrobatic Clear,pred_Acrobatic Finishing,skill_addition_score_Acrobatic Finishing,pred_Aerial Superiority,skill_addition_score_Aerial Superiority,pred_Blocker,skill_addition_score_Blocker,pred_Captaincy,skill_addition_score_Captaincy,pred_Chip Shot Control,skill_addition_score_Chip Shot Control,pred_Chop Turn,skill_addition_score_Chop Turn,pred_Cut Behind &; Turn,skill_addition_score_Cut Behind &; Turn,pred_Dipping Shot,skill_addition_score_Dipping Shot,pred_Double Touch,skill_addition_score_Double Touch,pred_Fighting Spirit,skill_addition_score_Fighting Spirit,pred_First-time Shot,skill_addition_score_First-time Shot,pred_Flip Flap,skill_addition_score_Flip Flap,pred_GK High Punt,skill_addition_score_GK High Punt,pred_GK Long Throw,skill_addition_score_GK Long Throw,pred_GK Low Punt,skill_addition_score_GK Low Punt,pred_GK Penalty Saver,skill_addition_score_GK Penalty Saver,pred_Gamesmanship,skill_addition_score_Gamesmanship,pred_Heading,skill_addition_score_Heading,pred_Heel Trick,skill_addition_score_Heel Trick,pred_Interception,skill_addition_score_Interception,pred_Knuckle Shot,skill_addition_score_Knuckle Shot,pred_Long Range Shooting,skill_addition_score_Long Range Shooting,pred_Long-Range Curler,skill_addition_score_Long-Range Curler,pred_Low Lofted Pass,skill_addition_score_Low Lofted Pass,pred_Man Marking,skill_addition_score_Man Marking,pred_Marseille Turn,skill_addition_score_Marseille Turn,pred_No Look Pass,skill_addition_score_No Look Pass,pred_One-touch Pass,skill_addition_score_One-touch Pass,pred_Outside Curler,skill_addition_score_Outside Curler,pred_Penalty Specialist,skill_addition_score_Penalty Specialist,pred_Pinpoint Crossing,skill_addition_score_Pinpoint Crossing,pred_Rabona,skill_addition_score_Rabona,pred_Rising Shot,skill_addition_score_Rising Shot,pred_Scissors Feint,skill_addition_score_Scissors Feint,pred_Scotch Move,skill_addition_score_Scotch Move,pred_Sliding Tackle,skill_addition_score_Sliding Tackle,pred_Sole Control,skill_addition_score_Sole Control,pred_Sombrero,skill_addition_score_Sombrero,pred_Super-sub,skill_addition_score_Super-sub,pred_Through Passing,skill_addition_score_Through Passing,pred_Track Back,skill_addition_score_Track Back,pred_Weighted Pass,skill_addition_score_Weighted Pass,pca1,pca2,pca3,Position2
105560364153628,Free Agents,Free Agent,Farizal Marlias,GK,88,178,71,37,Right foot,49,C,43,53,45,49,55,56,43,56,47,52,44,46,55,62,83,79,81,82,77,60,56,73,94,75,50,54,Rarely,Medium,Standard,Medium,Defensive Goalkeeper,"['GK Penalty Saver', 'Captaincy']",['GK'], National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1,78,67,1,48,37,47,44,56,40,50,39,49,40,51,88,88,40,51,38,48,38,48,40,51,38,48,38,48,38,48,88,"GK, ","GK, ",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,43.1,96.62,0.1,88.02,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,22.2,92.44,0.0,88.0,0.0,88.0,44.8,96.96,57.5,99.5,1.4,88.28,40.7,96.14,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.1,88.02,0.1,88.02,0.2,88.04,0.0,88.0,0.1,88.02,0.6,88.12,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.2,88.04,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.2,88.04,23.942312679607205,55.608708995653345,14.752731564538614,GK
105560364153636,Free Agents,Free Agent,La'Vere Corbin-Ong,LB,88,183,80,32,Left foot,55,C,67,70,73,66,73,74,50,65,63,69,72,76,78,72,40,40,40,40,40,91,83,84,71,71,70,88,Rarely,Medium,Standard,Medium,Offensive Full-back,"['Pinpoint Crossing', 'Fighting Spirit', 'Mazing Run', 'Early Cross']","['RMF', 'LB']", National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,1,83,72,0,76,63,79,67,84,59,74,66,83,67,84,36,46,88,88,67,84,64,81,70,88,84,84,64,81,60,76,88,"LB, ","LB, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,37.4,95.48,4.5,88.9,6.6,89.32,21.2,92.24,13.1,90.62,0.4,88.08,27.2,93.44,13.4,90.68,6.2,89.24,2.9,88.58,44.2,96.84,2.8,88.56,3.0,88.6,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,13.0,90.6,1.7,88.34,2.8,88.56,40.7,96.14,7.0,89.4,12.8,90.56,4.8,88.96,7.6,89.52,13.3,90.66,2.1,88.42,0.1,88.02,9.3,89.86,10.0,90.0,1.9,88.38,60.9,100.18,1.7,88.34,9.7,89.94,11.8,90.36,1.8,88.36,42.5,96.5,9.5,89.9,1.9,88.38,0.7,88.14,3.6,88.72,1.1,88.22,7.8,89.56,21.920511625757655,-1.1852529531777167,19.590319239305114,FB
105560364178624,Free Agents,Free Agent,Shahrul Saad,CB,87,177,74,30,Right foot,52,C,56,61,59,59,65,68,48,77,53,60,84,88,86,88,40,40,40,40,40,77,69,75,79,77,68,80,Rarely,Medium,Standard,Medium,Build Up,"['Interception', 'Sliding Tackle', 'Long Ball Expert']",['CB'], National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0,1,77,66,1,64,53,67,87,87,52,65,60,75,65,82,35,44,64,80,57,72,54,68,64,80,57,72,54,68,51,64,87,"CB, ","CB, ",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,80.6,103.12,1.0,87.2,33.1,93.62,53.1,97.62,36.7,94.34,0.1,87.02,0.5,87.1,2.8,87.56,0.7,87.14,0.8,87.16,75.5,102.1,2.0,87.4,0.3,87.06,0.0,87.0,0.0,87.0,0.1,87.02,0.1,87.02,3.9,87.78,31.1,93.22,0.4,87.08,81.4,103.28,0.4,87.08,3.2,87.64,0.3,87.06,13.5,89.7,82.5,103.5,0.9,87.18,0.0,87.0,3.3,87.66,1.7,87.34,1.4,87.28,8.5,88.7,0.0,87.0,5.4,88.08,0.4,87.08,0.5,87.1,58.9,98.78,1.7,87.34,0.3,87.06,0.5,87.1,0.6,87.12,1.5,87.3,23.7,91.74,59.31113619712952,11.751777700806212,16.739292037750666,CB
105560364180106,Free Agents,Free Agent,Faisal Halim,LMF,87,158,48,25,Left foot,61,C,74,75,79,79,72,76,66,53,69,70,59,57,60,59,40,40,40,40,40,88,89,81,55,53,91,81,Rarely,Medium,Standard,Medium,Prolific Winger,"['Scissors Feint', 'Long-Range Curler', 'Gamesmanship', 'Mazing Run', 'Speeding Bullet', 'Incisive Run', 'Early Cross']","['LWF', 'LMF']", National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0,1,58,47,0,82,65,82,53,67,62,78,64,80,58,73,29,37,64,81,87,87,86,86,64,81,69,87,68,86,65,82,87,"LMF, ","LWF, LMF, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.6,87.12,5.6,88.12,0.0,87.0,0.1,87.02,6.7,88.34,5.2,88.04,2.8,87.56,26.5,92.3,8.4,88.68,27.0,92.4,9.9,88.98,21.0,91.2,2.7,87.54,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,43.6,95.72,0.0,87.0,1.9,87.38,1.1,87.22,2.9,87.58,30.4,93.08,16.4,90.28,13.7,89.74,0.3,87.06,3.1,87.62,0.2,87.04,17.7,90.54,27.5,92.5,6.9,88.38,45.8,96.16,0.3,87.06,7.7,88.54,23.0,91.6,17.1,90.42,0.3,87.06,22.3,91.46,0.4,87.08,3.2,87.64,17.4,90.48,3.2,87.64,11.3,89.26,-27.548811169510305,-11.248553545370935,26.444592703855996,WF
105560364153647,Free Agents,Free Agent,Syafiq Ahmad,CF,87,173,60,28,Right foot,61,C,83,68,67,70,56,55,81,70,74,73,48,51,57,49,41,40,40,40,40,83,91,79,76,71,84,78,Occasionally,Medium,Standard,Low,Dummy Runner,"['First-time Shot', 'Mazing Run', 'Speeding Bullet']","['CF', 'RMF']", National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.33333333333334,1,73,62,1,82,61,77,55,69,87,87,57,72,54,68,34,43,60,76,62,78,66,83,60,76,78,78,66,83,65,82,87,"CF, ","CF, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5,87.1,38.2,94.64,0.6,87.12,0.2,87.04,18.7,90.74,18.4,90.68,4.8,87.96,16.2,90.24,9.2,88.84,10.7,89.14,20.7,91.14,90.5,105.1,4.4,87.88,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,35.6,94.12,20.8,91.16,3.8,87.76,0.3,87.06,14.0,89.8,29.9,92.98,26.3,92.26,0.9,87.18,0.2,87.04,1.3,87.26,0.3,87.06,6.4,88.28,11.6,89.32,55.6,98.12,1.9,87.38,6.5,88.3,13.4,89.68,23.8,91.76,1.6,87.32,0.1,87.02,6.9,88.38,0.6,87.12,8.3,88.66,1.8,87.36,4.4,87.88,0.5,87.1,-28.506145079295038,38.37751777035154,15.362266126046693,CF
105560364070540,Free Agents,Free Agent,Nazmi Faiz Mansor,CMF,87,166,56,29,Right foot,63,C,67,82,76,80,85,81,64,58,73,77,63,72,68,68,40,40,40,40,40,81,74,85,64,59,69,88,Regularly,High,Standard,Medium,Creative Playmaker,"['First-time Shot', 'One-touch Pass', 'Through Passing', 'Weighted Pass', 'Trickster', 'Long Ranger']",['CMF'], National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,99.0,2,66,55,1,82,68,85,59,74,60,76,87,87,64,81,32,41,67,84,69,87,66,83,67,84,69,87,66,83,65,82,87,"CMF, ","CMF, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.7,87.74,2.7,87.54,0.0,87.0,1.0,87.2,20.8,91.16,4.6,87.92,0.7,87.14,15.2,90.04,9.5,88.9,51.9,97.38,40.4,95.08,19.7,90.94,4.4,87.88,0.4,87.08,0.0,87.0,0.0,87.0,0.0,87.0,8.8,88.76,0.3,87.06,2.3,87.46,17.6,90.52,9.5,88.9,55.7,98.14,10.4,89.08,39.2,94.84,2.0,87.4,17.0,90.4,1.0,87.2,71.3,101.26,57.7,98.54,8.9,88.78,59.2,98.84,26.8,92.36,18.0,90.6,7.8,88.56,3.2,87.64,1.3,87.26,32.1,93.42,21.5,91.3,0.3,87.06,84.0,103.8,0.6,87.12,55.5,98.1,-3.082758887422619,-19.397591027851906,1.4005011635242002,CMF
105560364153650,Free Agents,Free Agent,Syamer Kutty Abba,DMF,86,186,80,26,Right foot,62,C,59,76,70,75,78,74,56,58,59,61,77,82,79,83,40,40,40,40,40,79,70,76,71,81,66,87,Occasionally,High,Standard,Medium,Hole Player,"['One-touch Pass', 'Through Passing']","['DMF', 'AMF']", National Team Selection Malaysia [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.33333333333334,2,86,75,1,75,78,78,68,86,57,72,67,84,86,86,36,46,68,85,64,81,62,78,68,85,64,81,62,78,60,75,86,"DMF, ","DMF, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,7.1,87.42,1.0,86.2,3.9,86.78,15.6,89.12,14.3,88.86,0.4,86.08,1.9,86.38,30.1,92.02,1.8,86.36,21.9,90.38,55.2,97.04,2.5,86.5,2.7,86.54,0.0,86.0,0.0,86.0,0.0,86.0,0.2,86.04,11.0,88.2,1.0,86.2,4.5,86.9,82.5,102.5,1.6,86.32,17.0,89.4,5.2,87.04,48.9,95.78,52.1,96.42,6.6,87.32,1.0,86.2,36.4,93.28,13.4,88.68,5.3,87.06,2.8,86.56,0.5,86.1,15.3,89.06,2.2,86.44,0.6,86.12,39.6,93.92,30.7,92.14,4.5,86.9,0.8,86.16,12.6,88.52,0.9,86.18,50.5,96.1,35.94251129153345,-6.7180066812968215,7.652546663366559,DMF
105560632516363,BG Pathum United FC,Hilux Revo Thai League,Chanathip Songkrasin,AMF,90,158,56,30,Right foot,47,C,79,88,93,96,83,77,68,51,72,73,49,45,56,72,40,40,40,40,40,81,88,75,59,57,92,76,Occasionally,High,Unwavering,High,Creative Playmaker,"['Double Touch', 'Marseille Turn', 'Cut Behind &; Turn', 'Scotch Move', 'Sole Control', 'Chip Shot Control', 'Heel Trick', 'Outside Curler', 'Gamesmanship', 'Trickster', 'Mazing Run', 'Incisive Run', 'Early Cross']","['LWF', 'SS', 'CF', 'RWF', 'LMF', 'AMF']", National Team Selection Thailand [Deluxe] Oct ’22,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79.33333333333334,2,58,47,1,89,90,90,49,62,82,82,68,85,57,72,30,38,64,81,92,92,92,92,64,81,73,92,92,92,89,89,92,"LWF, RWF, LMF, ","LWF, RWF, LMF, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,0.0,92.0,20.5,96.1,0.0,92.0,0.0,92.0,21.4,96.28,31.3,98.26,3.9,92.78,84.6,108.92,10.4,94.08,91.1,110.22,6.8,93.36,16.5,95.3,8.1,93.62,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,83.6,108.72,0.0,92.0,29.1,97.82,0.3,92.06,0.4,92.08,17.1,95.42,13.8,94.76,5.1,93.02,0.1,92.02,43.6,100.72,3.3,92.66,64.9,104.98,67.0,105.4,5.9,93.18,16.4,95.28,4.4,92.88,3.0,92.6,51.8,102.36,32.6,98.52,0.0,92.0,79.8,107.96,18.3,95.66,11.0,94.2,83.2,108.64,14.8,94.96,10.1,94.02,-42.90389817447377,-19.542800936651805,13.991474670801962,AMF
105560632519242,Buriram United FC,Hilux Revo Thai League,Theerathon Bunmathan,LB,89,172,65,33,Left foot,49,C,72,70,74,72,78,82,58,61,72,77,74,78,80,82,40,40,40,40,40,90,76,92,71,64,85,88,Occasionally,Medium,Unwavering,High,Full-back Finisher,"['Rising Shot', 'Long Range Shooting', 'Pinpoint Crossing', 'Penalty Specialist', 'Captaincy', 'Early Cross', 'Long Ranger']","['LMF', 'DMF', 'CMF', 'LB']", National Team Selection Thailand [Deluxe] Oct ’22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,79.33333333333334,1,72,61,0,81,67,84,66,83,62,78,87,87,86,86,35,44,89,89,88,88,68,85,71,89,70,88,68,85,64,81,89,"LB, ","LB, LMF, ",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,31.8,95.36,8.4,90.68,0.2,89.04,2.4,89.48,30.7,95.14,0.4,89.08,8.0,90.6,24.5,93.9,9.1,90.82,14.6,91.92,31.3,95.26,6.6,90.32,2.0,89.4,1.0,89.2,0.0,89.0,0.0,89.0,0.0,89.0,13.7,91.74,0.1,89.02,5.4,90.08,8.4,90.68,21.4,93.28,45.1,98.02,4.6,89.92,21.4,93.28,3.0,89.6,4.2,89.84,0.1,89.02,11.7,91.34,20.3,93.06,11.1,91.22,91.9,107.38,0.8,89.16,17.0,92.4,10.3,91.06,7.0,90.4,25.0,94.0,12.1,91.42,0.3,89.06,0.8,89.16,17.2,92.44,2.1,89.42,35.2,96.04,15.263959888343267,-17.841729464117417,11.267094506648572,FB
105560632570936,Consadole Sapporo,MEIJI YASUDA J1 LEAGUE,Supachok Sarachat,AMF,88,169,60,25,Right foot,49,A,77,83,84,83,78,76,72,59,69,74,54,55,60,68,40,40,40,40,40,86,89,76,60,59,86,81,Rarely,Medium,Standard,Medium,Hole Player,"['Marseille Turn', 'Scotch Move', 'Heel Trick', 'First-time Shot', 'One-touch Pass', 'Penalty Specialist', 'Gamesmanship', 'Speeding Bullet', 'Long Ranger']","['CF', 'AMF']", National Team Selection Thailand [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40.0,1,69,58,1,88,88,88,55,69,84,84,67,84,60,75,32,40,66,83,72,90,72,90,66,83,72,90,72,90,70,88,88,"AMF, ","AMF, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.2,88.04,7.9,89.58,0.0,88.0,0.1,88.02,4.4,88.88,22.3,92.46,7.2,89.44,43.5,96.7,15.6,91.12,56.1,99.22,10.1,90.02,35.0,95.0,5.5,89.1,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,47.7,97.54,0.3,88.06,16.0,91.2,1.4,88.28,1.0,88.2,21.7,92.34,33.6,94.72,8.4,89.68,0.2,88.04,9.9,89.98,1.1,88.22,40.7,96.14,39.0,95.8,9.4,89.88,28.2,93.64,0.3,88.06,8.3,89.66,23.5,92.7,6.0,89.2,0.4,88.08,39.2,95.84,8.5,89.7,7.9,89.58,47.4,97.48,7.4,89.48,7.4,89.48,-28.340482134929967,-8.472263117709044,14.965031595198216,AMF
105560632489917,Buriram United FC,Hilux Revo Thai League,Siwarak Tedsungnoen,GK,87,183,78,39,Right foot,53,C,43,44,44,43,49,51,43,54,44,44,45,43,46,62,83,76,80,82,81,55,53,70,88,70,53,54,Rarely,Medium,Unwavering,High,Offensive Goalkeeper,"['GK High Punt', 'GK Long Throw', 'Captaincy']",['GK'], National Team Selection Thailand [Deluxe] Oct ’22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1,83,72,1,43,32,41,41,52,37,47,34,43,36,46,87,87,36,46,33,42,34,43,36,46,33,42,34,43,34,43,87,"GK, ","GK, ",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,65.1,100.02,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,8.9,88.78,0.0,87.0,0.0,87.0,26.3,92.26,5.3,88.06,57.7,98.54,68.5,100.7,0.1,87.02,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.1,87.02,0.0,87.0,0.0,87.0,0.1,87.02,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.1,87.02,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,23.194957528865956,63.02032831750817,21.026711637606937,GK
105560632564253,BG Pathum United FC,Hilux Revo Thai League,Sarach Yooyen,DMF,87,168,63,31,Right foot,57,C,60,74,68,71,76,77,58,66,65,68,82,84,86,89,40,40,40,40,40,78,72,84,74,68,83,89,Rarely,Medium,Unwavering,Medium,Orchestrator,"['One-touch Pass', 'Weighted Pass', 'Pinpoint Crossing', 'Low Lofted Pass', 'Captaincy', 'Long Ball Expert']","['DMF', 'CMF', 'AMF']", National Team Selection Thailand [Deluxe] Oct ’22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.0,1,68,57,1,76,79,79,68,85,58,73,85,85,87,87,34,43,68,86,66,83,62,78,68,86,66,83,62,78,60,76,87,"DMF, ","DMF, ",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,43.6,95.72,2.1,87.42,0.8,87.16,14.2,89.84,43.1,95.62,0.3,87.06,0.2,87.04,12.4,89.48,4.3,87.86,6.5,88.3,68.6,100.72,5.8,88.16,0.5,87.1,0.0,87.0,0.0,87.0,0.0,87.0,0.1,87.02,5.7,88.14,1.2,87.24,0.6,87.12,70.4,101.08,2.1,87.42,26.2,92.24,2.9,87.58,42.8,95.56,46.3,96.26,2.0,87.4,0.1,87.02,24.0,91.8,8.6,88.72,2.9,87.58,28.5,92.7,0.0,87.0,21.9,91.38,0.4,87.08,1.5,87.3,58.1,98.62,4.2,87.84,0.7,87.14,0.5,87.1,12.3,89.46,2.8,87.56,68.5,100.7,35.578828982023595,-15.136460871716162,10.703785277876143,DMF
105560632522720,Muangthong United FC,Hilux Revo Thai League,Tristan Do,RB,87,171,64,30,Right foot,62,C,70,72,73,68,70,72,53,62,64,66,70,72,76,79,40,40,40,40,40,89,83,83,67,64,81,96,Rarely,Medium,Standard,Medium,Offensive Full-back,"['Marseille Turn', 'Pinpoint Crossing', 'Interception', 'Mazing Run', 'Speeding Bullet', 'Incisive Run', 'Early Cross']","['RWF', 'RB']", National Team Selection Thailand [Deluxe] Oct ’22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,1,71,60,0,77,63,79,64,80,60,75,66,83,65,82,33,42,69,87,68,85,65,82,87,87,68,85,82,82,61,77,87,"RB, ","RB, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,17.3,90.46,5.4,88.08,0.7,87.14,5.1,88.02,21.3,91.26,0.4,87.08,3.4,87.68,11.1,89.22,3.9,87.78,4.7,87.94,57.2,98.44,4.5,87.9,0.7,87.14,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,29.2,92.84,0.6,87.12,1.5,87.3,18.9,90.78,1.4,87.28,13.3,89.66,3.1,87.62,10.5,89.1,10.4,89.08,2.0,87.4,0.1,87.02,6.5,88.3,7.7,88.54,4.0,87.8,60.4,99.08,0.1,87.02,12.1,89.42,8.2,88.64,3.1,87.62,30.1,93.02,7.6,88.52,1.6,87.32,0.4,87.08,3.8,87.76,5.0,88.0,4.7,87.94,13.986693690947792,-7.328354656757316,26.60767178304636,FB
